sim_sku,descripcion,marca,precio,linea,jerarquia,forma,cantidad,concentraciones,ingredientes,link,fuente
1763,LORATADINA/FENILEFRINA 10TAB LP,CLARITYNE D,70.0,RESPIRATORIOS,MEDICAMENTOS,tableta,10,30mg 5mg,loratadina + fenilefrina,,excel
1774,SIMIPAZ FORTE 30CAP,,69.0,RELAJANTES,REMEDIOS HERBOLARIOS,capsula,30,40mg 56.25mg 62.5mg,simipaz,,excel
178,SALBUTAMOL .1328GR 200 DOSIS,AIRMAX,64.0,RESPIRATORIOS,MEDICAMENTOS,spray,,1.328e+06mg 100000mg 132.8mg,salbutamol,,excel
1785,TIRAS REACT ONE TOUCH 10PZAS,,148.0,CURACION Y MEDICION,MATERIAL DE CURACION,,10,,tiras,,excel
1786,PROT SIMICOMPLEX VAINI 10SOB,,394.01,DEPORTISTAS,SUPLEMENTOS,polvo,10,,,,excel
1787,PROT SIMICOMPLEX FRESA 10SOB,,394.01,DEPORTISTAS,SUPLEMENTOS,polvo,10,,,,excel
1789,SIMI B DIAB 30CAP COMPLEJO B E INOSITOL,,73.0,DIABETES,SUPLEMENTOS,capsula,30,,,,excel
1792,FENIL/CLOR/GUAI/PARA PEDGTS30ML,BREGAMAN FLU,34.0,RESPIRATORIOS,MEDICAMENTOS,solucion,,100mg 100ml 2000mg 20mg 2500mg 30ml,fenil + pedgts,,excel
1797,MAGALDRATO/DIMET 8G/1G/100ML 250ML,GALAVER,88.0,ESTOMACALES (GASTRO),MEDICAMENTOS,gel,,1000mg 100ml 250ml 8000mg,magaldrato + dimet,,excel
1798,ESPIRONOLACTONA 25MG 30TAB,ALDACTONE A,66.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,30,25mg,espironolactona,,excel
1801,DEXTROMETO/PARA/BROM/FEN 12CAP,CAPSIFLU TOTAL,61.0,RESPIRATORIOS,MEDICAMENTOS,capsula,12,10mg 250mg 2mg 5mg,dextrometo,,excel
1802,ATORVASTATINA 10MG 20TAB,APOLISTINA,66.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,20,10mg,atorvastatina,,excel
1803,ATORVASTATINA 20MG 10TAB,APOLISTINA,66.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,10,20mg,atorvastatina,,excel
1806,TRIMEBUTINA 200MG 40TAB,APOCOL,84.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,40,200mg,trimebutina,,excel
1807,ELECTROLITO ORAL DURAZNO 500ML,ELECTROLIT,25.5,REHIDRATANTES,MEDICAMENTOS,solucion,,500ml,electrolito,,excel
1808,SIMIFIBRA FORTE 300GR,,109.01,ESTOMACALES (GASTRO),SUPLEMENTOS,polvo,,300000mg,simifibra,,excel
1809,NOPAL/CHIA/LINAZA/PIÑA 350GR,,214.0,ESTOMACALES (GASTRO),SUPLEMENTOS,polvo,,350000mg,nopal + linaza,,excel
1810,VENDA ELASTICA 5CMX5MTS DR SIMI,,10.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,elastica,,excel
1811,VENDA ELASTICA 15CMX5MTS DR SIMI,,22.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,elastica,,excel
1812,EUCALIPTO/PINO/TOM/LAVDA SPRAY 120ML,,121.0,RESPIRATORIOS,MATERIAL DE CURACION,spray,,120ml,eucalipto + lavda,,excel
1817,HIERRO/AC FOLICO 100MG/800MCG 30TAB,DUNOX PRO,164.0,MULTIVITAMINICOS,MEDICAMENTOS,tableta,30,100mg 800mcg,hierro + folico,,excel
1818,AMANTADINA/CLOR/PARA 60ML INF,ALIREN,45.0,RESPIRATORIOS,MEDICAMENTOS,solucion,,20mg 3000mg 500mg 60ml,amantadina,,excel
1820,MECLOZINA/PIRIDOXINA/LIDOCAINA 1AMP,MECLISON,26.0,ESTOMACALES (GASTRO),MEDICAMENTOS,solucion,1,1ml 25mg 50mg,meclozina + piridoxina + lidocaina,,excel
1831,DESLORATADINA 50MG SOL 120ML,AVIANT,99.0,ANTIHISTAMINICOS,MEDICAMENTOS,solucion,,100ml 120ml 50mg,desloratadina,,excel
184,TRIMETOPRI/SULFA 800/4000MG SUSP 120ML,ANDOPRIM,31.0,ANTIBIOTICOS,MEDICAMENTOS,suspension,,120ml 4000mg 800mg,trimetopri + sulfa,,excel
1840,SILDENAFIL 50MG 4TAB,ACTIRAAM,99.0,SEXUALIDAD,MEDICAMENTOS,tableta,4,50mg,sildenafil,,excel
1841,SILDENAFIL 100MG 4TAB,ACTIRAAM,149.0,SEXUALIDAD,MEDICAMENTOS,tableta,4,100mg,sildenafil,,excel
1843,AMIODARONA 200MG 20TAB,ATLANSIL,174.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,20,200mg,amiodarona,,excel
1845,ATENOLOL/CLORT 50/12.5MG 28 O 30TAB,APOTELODONA,134.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,30,12.5mg 50mg,atenolol + clort,,excel
1846,ATORVASTATINA 40MG 10TAB,APOLISTINA,116.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,10,40mg,atorvastatina,,excel
185,TRIMETO/SULF 80/400MG 20TAB,ANITRIM,24.0,ANTIBIOTICOS,MEDICAMENTOS,tableta,20,400mg 80mg,trimeto,,excel
1850,DESLORATADINA 5MG 10TAB,ABRUNT,70.0,ANTIHISTAMINICOS,MEDICAMENTOS,tableta,10,5mg,desloratadina,,excel
1853,IBUPROFENO 400MG 10CAP,ACTRON,21.0,ANALGESICOS,MEDICAMENTOS,capsula,10,400mg,ibuprofeno,,excel
1854,PROBIOTICOS 6 LACTOBACILOS 6SOBRES,LACTIPAN,86.0,ESTOMACALES (GASTRO),SUPLEMENTOS,polvo,6,,probioticos,,excel
1856,L-ORNITINA/L-ASPARTATO 10 SOB 3GR,HEPA MERZ,279.0,ESPECIALIDAD,MEDICAMENTOS,polvo,10,3000mg,ornitina + aspartato,,excel
1862,BUTILHIOSCINA(HIOSCINA)/IBUPROFENO 10TAB,BUSCAPINA FEM,76.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,10,20mg 400mg,butilhioscina + ibuprofeno,,excel
1864,MONTELUKAST 5MG 20TAB MAST,ABBATIN,99.0,RESPIRATORIOS,MEDICAMENTOS,tableta,20,5mg,montelukast,,excel
1865,MONTELUKAST 10MG 20TAB,ABBATIN,199.0,RESPIRATORIOS,MEDICAMENTOS,tableta,20,10mg,montelukast,,excel
1866,SIMIFLEX PLUS 90CAP,CARTICAP FOR,295.0,ANALGESICOS,MEDICAMENTOS,capsula,90,200mg 20mg 300mg 30mg,simiflex,,excel
187,VERAPAMILO 80MG 20TAB,APO - MILE,25.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,20,80mg,verapamilo,,excel
1879,BICALUTAMIDA 50MG 14TAB,ADVANPRO,209.0,ESPECIALIDAD,MEDICAMENTOS,tableta,14,50mg,bicalutamida,,excel
188,VITAMINA-E 400MG 90CAP,E  400,99.0,MULTIVITAMINICOS,MEDICAMENTOS,capsula,90,400mg,,,excel
1881,DORZOLAMIDA/TIMOLOL 20MG/5MG/1ML 5ML,AILICEC,185.0,OFTALMOLOGICOS,MEDICAMENTOS,solucion,,1ml 20mg 5mg 5ml,dorzolamida + timolol,,excel
1882,HIDROXIZINA 10MG 30TAB,AKISKAM,64.0,ANTIHISTAMINICOS,MEDICAMENTOS,tableta,30,10mg,hidroxicina,,excel
1884,HIERRO DEXTRAN 100MG/2ML 3AMP,FERRANINA,93.0,MULTIVITAMINICOS,MEDICAMENTOS,solucion,3,100mg 2ml,hierro,,excel
1885,LISINA/PARG 125/10MG 20TAB,FIRAC PLUS,199.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,20,10mg 125mg,lisina,,excel
1888,SULFADIAZINA DE PLATA CREMA 1% 28GR,ARGEMOL,44.0,ENFERMEDADES DE LA PIEL,MEDICAMENTOS,crema,,1000mg 28000mg,sulfadiazina,,excel
1895,LOSARTAN/HIDRO 100/12.5MG15COMP,CO - TARSAN,139.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,15,100mg 12.5mg,losartan + hidro,,excel
1896,NORFENEFRINA 10MG/1ML SOL 24ML,A S COR,107.0,CARDIOVASCULARES,MEDICAMENTOS,solucion,,10mg 1ml 24ml,norfenefrina,,excel
1898,CIPROFLOXACINO/DEXAMET OFT 5ML,CILODEX,71.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,,1mg 1ml 3.5mg 5ml,ciprofloxacino + dexamet,,excel
1899,DIOSMINA 600MG 15COM,MEVEDIM,191.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,15,600mg,diosmina,,excel
19,AMBROXOL/DEXT 225/225MG AD JBE,BROGAL T,36.0,RESPIRATORIOS,MEDICAMENTOS,jarabe,,100ml 225mg,ambroxol,,excel
1902,RAMIPRIL 5MG 16TAB,INTEMIPRIL,99.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,16,5mg,ramipril,,excel
1903,VENLAFAXINA 75MG 20CAP LP,ADEFAXIN,134.0,SISTEMA NERVIOSO,MEDICAMENTOS,capsula,20,75mg,venlafaxina,,excel
1905,CALCIO/VIT A/VIT D2 60COMP,CALTRATE 600+D,76.0,ANALGESICOS,MEDICAMENTOS,tableta,60,1500ui 270mcg 600mg,calcio,,excel
1907,SILDENAFIL 50MG 10TAB,ACTIRAAM,219.0,SEXUALIDAD,MEDICAMENTOS,tableta,10,50mg,sildenafil,,excel
1909,OLANZAPINA 10MG 14TAB,ACUDOPIK,149.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,14,10mg,olanzapina,,excel
1916,BUDESONID 0.500MG/2ML O 0.250MG/ML C/2ML,AEROSIAL N,164.0,RESPIRATORIOS,MEDICAMENTOS,suspension,5,0.25mg 0.5mg 2ml,budesonid,,excel
1917,IPRATROPIO/SALBUTA 10AMP SOL P/NEB,BRASSPO,154.0,RESPIRATORIOS,MEDICAMENTOS,suspension,10,0.5mg 2.5mg 2.5ml,ipratropio + salbuta,,excel
1918,CLINDAMICINA/KETOCO CREMA 30GR,COLPOBEN,99.0,ANTIMICOTICOS,MEDICAMENTOS,crema,,100000mg 2000mg 30000mg 8000mg,clindamicina + ketoco,,excel
1919,CLOTRIMAZOL V 200MG 3 OVULOS,CANDIPHEN V,69.0,ANTIMICOTICOS,MEDICAMENTOS,ovulo,3,200mg,clotrimazol,,excel
1929,CLOPIDOGREL 75MG 28TAB,ACCEVAX,89.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,28,75mg,clopidogrel,,excel
1930,ROSUVASTATINA 10MG 30TAB,BILIP,132.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,30,10mg,rosuvastatina,,excel
1932,TELMISARTAN 40MG 14TAB BOEHRIN,ARCHER,139.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,40mg,telmisartan,,excel
1933,TELMISARTAN 80MG 14TAB,ARCHER,104.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,80mg,telmisartan,,excel
1945,HIDROCORTISONA/LIDO 5/60MG 6SUP,GOODSIT,59.0,ANALGESICOS,MEDICAMENTOS,supositorio,6,5mg 60mg,hidrocortisona,,excel
1950,VALSARTAN 80MG 30COMP,ACAVEXAL,124.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,30,80mg,valsartan,,excel
1952,FLOROGLUCI/TRIMETI 80/80MG 20CAP,MODIPAS,138.0,ESTOMACALES (GASTRO),MEDICAMENTOS,capsula,20,80mg,florogluci + trimeti,,excel
1963,OMEPRAZOL 20MG 14CAP,AGRIXAL,59.0,ESTOMACALES (GASTRO),MEDICAMENTOS,capsula,14,20mg,omeprazol,,excel
1967,MOMETASONA 50MCG AD 140DOSIS 18ML,AKIRA,234.0,RESPIRATORIOS,MEDICAMENTOS,suspension,,18ml 50mcg,mometasona,,excel
1970,MONTELUKAST 10 SOBRES 4MG,EVEREST,89.0,RESPIRATORIOS,MEDICAMENTOS,polvo,10,4mg,montelukast,,excel
1971,PSYLLIUM PLANT NJA-PIÑA 400GR,FIBROMUCIL,154.0,ESTOMACALES (GASTRO),MEDICAMENTOS,polvo,,100000mg 35000mg 400000mg,psyllium,,excel
1972,CONDON TEXTURIZADO EXTR 3PZAS SIMICONDON,,37.0,SEXUALIDAD,SALUD SEXUAL,,3,,texturizado,,excel
1973,GUAYABA/LINAZA 30CAP GEL DR SIMI,,104.01,ESTOMACALES (GASTRO),SUPLEMENTOS,capsula,30,,guayaba + linaza,,excel
1974,LACTOB FORTE 30CAP SIMIBACILOS,,52.0,ESTOMACALES (GASTRO),SUPLEMENTOS,capsula,30,,lactob,,excel
1975,LACTOB FORTE 100CAP SIMIBACILOS,,158.0,ESTOMACALES (GASTRO),SUPLEMENTOS,capsula,100,,lactob,,excel
1976,LACTOB SPOROG 48TAB MAST SIMIPROBACILUS,,48.0,ESTOMACALES (GASTRO),SUPLEMENTOS,tableta,48,,lactob,,excel
1978,VITAMINA B12/MINERALES 5ML 10AMP,,174.0,MULTIVITAMINICOS,SUPLEMENTOS,solucion,10,5ml,,,excel
1990,TIRAS REACTIVAS SELECT 50PZAS,,479.0,CURACION Y MEDICION,MATERIAL DE CURACION,,50,,tiras,,excel
1994,LEVETIRACETAM 500MG 60TAB,6-UR,379.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,60,500mg,levetiracetam,,excel
1995,MELATONINA 5MG 20TAB SUBL,BENEDORM,91.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,20,5mg,melatonina,,excel
1996,QUINFAMIDA/ALBEND 200/400MG 20ML JR,DUBIRIX,57.0,ESTOMACALES (GASTRO),MEDICAMENTOS,suspension,,200mg 20ml 400mg,quinfamida + albend,,excel
2003,ESCITALOPRAM 10MG 14TAB,AFYA,74.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,14,10mg,escitalopram,,excel
2005,QUINFAMIDA/ALBEND 150/200MG 2TAB,AH-MICOL,44.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,2,150mg 200mg,quinfamida + albend,,excel
2006,PICOSULFATO SODIO 5MG 20TAB,ANARA,34.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,20,5mg,picosulfato,,excel
2010,PROPRANOLOL 40MG 30TAB,INDERALICI,21.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,30,40mg,propranolol,,excel
2014,BAÑO COLOIDE 1 SOBRE 90GR,RIBAN,51.0,ENFERMEDADES DE LA PIEL,MEDICAMENTOS,polvo,1,1800mg 86850mg 90000mg,,,excel
2023,MINOCICLINA 100MG 10CAP,ANTINOCIL,234.0,ANTIBIOTICOS,MEDICAMENTOS,capsula,10,100mg,minociclina,,excel
2031,LEVOCETIRIZINA 5MG 10TAB,AYAHUBLE,99.0,ANTIHISTAMINICOS,MEDICAMENTOS,tableta,10,5mg,levocetirizina,,excel
2032,VALSARTAN 160MG 14COMP,ACAVEXAL,184.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,160mg,valsartan,,excel
2034,SHOT WELLMUNE 60ML MANDARINA,,32.0,RESPIRATORIOS,SUPLEMENTOS,,,60ml,,,excel
2035,SHOT WELLMUNE INF 60ML NARANJA,,28.0,RESPIRATORIOS,SUPLEMENTOS,,,60ml,,,excel
2036,GOMITAS AC GLUTAM 100PZA WARNER KIDS,,109.01,MULTIVITAMINICOS,SUPLEMENTOS,,100,,gomitas,,excel
2037,CLORANFENICOL UNGÜENTO OFT 5GR,CLORAMFENI UNGENA,66.0,OFTALMOLOGICOS,MEDICAMENTOS,unguento,,1000mg 5000mg 5mg,cloranfenicol,,excel
2041,GOMITAS WELLMUNE 60PZAS SIMIWELL KIDS,,117.0,RESPIRATORIOS,SUPLEMENTOS,,60,,gomitas,,excel
2043,LACTOB SPOROG 100TAB MAST SIMIPROBACILUS,,84.0,ESTOMACALES (GASTRO),SUPLEMENTOS,tableta,100,,lactob,,excel
2044,ESTROGENOS CREMA VAG O-EQUIN 62.5MG 43GR,PREMONE,369.0,HORMONALES,MEDICAMENTOS,crema,,100000mg 43000mg 62.5mg,estrogenos,,excel
2047,MELATONINA 3MG 40TAB SUBL,BENEDORM,99.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,40,3mg,melatonina,,excel
2060,TOLTERODINA 2MG 14TAB,DINAFAR,124.0,ESPECIALIDAD,MEDICAMENTOS,tableta,14,2mg,tolterodina,,excel
2061,MOMETASONA 50MCG PED 60DOSIS,ALEGORIA,159.0,RESPIRATORIOS,MEDICAMENTOS,suspension,,50mcg,mometasona,,excel
2068,ESPIRONOLACTONA/FUROSEM 16CAP,LASILACTON,189.0,CARDIOVASCULARES,MEDICAMENTOS,capsula,16,20mg 50mg,espironolactona + furosem,,excel
2069,LISADOS BACTERIANOS 10AMP SOL ORAL,PULMONAROM,789.0,RESPIRATORIOS,MEDICAMENTOS,solucion,10,3ml,lisados,,excel
2072,FLUTICASONA/SALMET 50/25MCG120DOSIS,LASFLIGEN,291.0,RESPIRATORIOS,MEDICAMENTOS,spray,,25mcg 50mcg,fluticasona + salmet,,excel
2073,IRBESARTAN 150MG 14TAB,APROVEL,94.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,150mg,irbesartan,,excel
2075,PREGABALINA 75MG 14CAP PFIZER,AITYX,159.0,SISTEMA NERVIOSO,MEDICAMENTOS,capsula,14,75mg,pregabalina,,excel
2078,CONDON AROMA/SAB UVA 3PZAS SIMICONDON,,34.0,SEXUALIDAD,SALUD SEXUAL,,3,,aroma,,excel
2080,SIMIWELL BETAG/VIT C/ZINC 30CAP,,154.0,RESPIRATORIOS,SUPLEMENTOS,capsula,30,,simiwell,,excel
209,AMBROXOL 0.3G/100ML SOL 120ML,AMBODIL,27.0,RESPIRATORIOS,MEDICAMENTOS,solucion,,100ml 120ml 300mg,ambroxol,,excel
2090,HIDROXICLOROQUINA 200MG 20TAB,AXEMAL,264.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,20,200mg,hidroxicloroquina,,excel
2092,FLUTICASONA 50MCG/DOSIS 120DOSIS,AYTUGRE NS,295.0,RESPIRATORIOS,MEDICAMENTOS,spray,,50mcg,fluticasona,,excel
21,AMBROXOL 30MG 20COMP,AMBROFUR,25.0,RESPIRATORIOS,MEDICAMENTOS,tableta,20,30mg,ambroxol,,excel
2113,DONEPECILO 10MG 28TAB,BRAIX,449.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,28,10mg,donepecilo,,excel
2115,PREGABALINA 150MG 28CAP PFIZER,ACIRYL,179.0,SISTEMA NERVIOSO,MEDICAMENTOS,capsula,28,150mg,pregabalina,,excel
212,AMPICILINA 1GR SOL INY,ALPHAPEN,36.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,1,1000mg 5ml,ampicilina,,excel
2122,HIDROCLOROTIAZIDA 25MG 20TAB,ACORTIZ,24.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,20,25mg,hidroclorotiazida,,excel
2126,LISADOS BACTERIANOS INF 10SOB,BRONCHO VAXOM,569.0,RESPIRATORIOS,MEDICAMENTOS,polvo,10,,lisados,,excel
2128,BIPERIDENO 2MG 30TAB,AKINETON,119.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,30,2mg,biperideno,,excel
2129,AC URSODEOXICOLICO 250MG 50CAP,CORIC,339.0,ESPECIALIDAD,MEDICAMENTOS,capsula,50,250mg,ursodeoxicolico,,excel
2146,EZETIMIBA/SIMVAS 10/20MG MSD 14COMP,GOLIDONEZ,599.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,10mg 20mg,ezetimiba + simvas,,excel
2147,LORATADINA/FENIL/PARA 12TAB,SENSIBIT D NF,36.0,RESPIRATORIOS,MEDICAMENTOS,tableta,12,2.5mg 500mg 5mg,loratadina + fenil,,excel
2149,VENDA ALTA COMPRESION 10CMX5MTS DR SIMI,,49.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,,,excel
215,BENZONATATO 100MG 20CAP,BEKNOL,34.0,RESPIRATORIOS,MEDICAMENTOS,capsula,20,100mg,benzonatato,,excel
2150,GEL MENT/ARNI/CALEN/SABIL 100GR,,89.0,ANALGESICOS,MATERIAL DE CURACION,gel,,100000mg,calen + sabil,,excel
2152,PROT LOW-CARB CHOCOLATE 450GR XGEAR,,314.0,DEPORTISTAS,SUPLEMENTOS,polvo,,450000mg,,,excel
2154,HIPROMELOSA 0.5% SOL OFT 15ML,AQUALUBISA,44.0,OFTALMOLOGICOS,MEDICAMENTOS,solucion,,15ml 1ml 5mg,hipromelosa,,excel
2155,ROSUVASTATINA 20MG 15TAB,CRESTOR,132.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,15,20mg,rosuvastatina,,excel
2158,OLMESARTAN 20MG 14TAB,ALMETEC,132.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,20mg,olmesartan,,excel
2159,RHODIOLA ROSEA/VITAMINAS 30CAP,ARISTOCAPS RB,154.0,MULTIVITAMINICOS,MEDICAMENTOS,capsula,30,,rhodiola,,excel
2160,DIACEREINA 50MG 30CAP,ARTRIZAN,146.0,ANALGESICOS,MEDICAMENTOS,capsula,30,50mg,diacereina,,excel
2161,VITAMINAS P/ABU 100CAP GEL DR SIMI,MV-GEL,149.0,MULTIVITAMINICOS,MEDICAMENTOS,capsula,100,,,,excel
2176,AMOXICILINA/AC CLA 600/42.9 SUSP 50ML,AUGMENTIN ES-600,88.0,ANTIBIOTICOS,MEDICAMENTOS,polvo,,42.9mg 50ml 5ml 600mg,amoxicilina + clavulanico,,excel
2178,CELECOXIB 200MG 10CAP,CORTAX,199.0,ANALGESICOS,MEDICAMENTOS,capsula,10,200mg,celecoxib,,excel
2179,IBUPROFENO/CAF 400/100MG 10CAP,ACTRON PLUS,41.0,ANALGESICOS,MEDICAMENTOS,capsula,10,100mg 400mg,ibuprofeno,,excel
218,CEFOTAXIMA 1GR SOL INY,BENAXIMA,88.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,,1000mg 4ml,cefotaxima,,excel
2181,PREDNISOLONA/SULFA 10ML SUSP OFT,BLEFAMIDE,154.0,OFTALMOLOGICOS,MEDICAMENTOS,suspension,,100mg 10ml 5mg,prednisolona + sulfa,,excel
2187,CANDESARTAN 8MG 14TAB,ATACAND,209.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,8mg,candesartan,,excel
2188,CANDESARTAN 16MG 14TAB,ATACAND,339.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,16mg,candesartan,,excel
219,CEFOTAXIMA 500MG SOL INY,BAXYTAX,59.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,1,2ml 500mg,cefotaxima,,excel
2199,ACEMETACINA 90MG 14CAP LP,FLARICEL,110.0,ANALGESICOS,MEDICAMENTOS,capsula,14,90mg,acemetacina,,excel
22,AMIKACINA 100MG/2ML 1AMP,A M K,17.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,1,100mg 2ml,amikacina,,excel
220,CEFTAZIDIMA 1GR SOL INY,CEFA 3,121.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,1,1000mg 3ml,ceftazidima,,excel
2200,NEOMICINA/CAOLI/PECTIN 20TAB,KAOMYCIN,58.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,20,129mg 280mg 30mg,neomicina + caoli + pectin,,excel
2201,PANCREAT/SIME/B BUEY/CEL 50TAB,ESPAVEN ENZIMATICO,169.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,50,130mg 25mg 40mg 5mg,pancreat,,excel
2214,SIMIKRILL 30CAP,,189.0,MULTIVITAMINICOS,SUPLEMENTOS,capsula,30,,simikrill,,excel
2215,SIMIKRILL 60CAP,,351.0,MULTIVITAMINICOS,SUPLEMENTOS,capsula,60,,simikrill,,excel
2219,FORZE VF GOLD 30CAP,FORZE VF GOLD,163.0,MULTIVITAMINICOS,MEDICAMENTOS,capsula,30,,forze,,excel
222,CEFTRIAXONA 1GR 1AMP,AMCEF,79.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,1,1000mg 3.5ml,ceftriaxona,,excel
2220,METRONIDAZOL/MICO 7 OVULOS,GYNOTRAN,169.0,ANTIMICOTICOS,MEDICAMENTOS,ovulo,7,200mg 750mg,metronidazol,,excel
2224,CONDON AROMA/SAB FRES 3PZAS SIMICONDON,,34.0,SEXUALIDAD,SALUD SEXUAL,,3,,aroma,,excel
2226,ALENDRONAT/COLE VITD-3 70MG/5600UI 4COM,BONFEROL,299.0,ANALGESICOS,MEDICAMENTOS,tableta,4,5600ui 70mg,alendronat,,excel
2227,BETAHISTINA 24MG 30TAB,GIDZY,279.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,30,24mg,betahistina,,excel
2228,DULOXETINA 30MG 7CAP LR,ABRETIA,74.0,SISTEMA NERVIOSO,MEDICAMENTOS,capsula,7,30mg,duloxetina,,excel
2229,DULOXETINA 60MG 14CAP LR O TAB LR,ABRETIA,137.0,SISTEMA NERVIOSO,MEDICAMENTOS,capsula,14,60mg,duloxetina,,excel
223,CEFUROXIMA 750MG/5ML 1AMP,AUROXETIL 750,76.0,ANTIBIOTICOS,MEDICAMENTOS,solucion,1,5ml 750mg,cefuroxima,,excel
2230,SALBUTAMOL 5MG/1ML SOL P/NEB 10ML,NEBSAL,82.0,RESPIRATORIOS,MEDICAMENTOS,solucion,,10ml 1ml 5mg,salbutamol,,excel
2232,TELMISARTAN/HIDRO 14TAB BOEHRIN,ARCHER COMPUESTO,269.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,12.5mg 80mg,telmisartan + hidro,,excel
2244,AMBROXOL/DEXT 22.5/22.5MG 10CAP,ADMIDOXIL,35.0,RESPIRATORIOS,MEDICAMENTOS,capsula,10,22.5mg,ambroxol,,excel
2253,BUDESONID 0.250MG/2ML O 0.125MG/ML C/2ML,AEROSIAL N,147.0,RESPIRATORIOS,MEDICAMENTOS,suspension,5,0.125mg 0.25mg 2ml,budesonid,,excel
2256,RESPI SIMIMAX 30CAP VIT C/ECHINACEA/ZINC,REGRIPAX VYM,105.0,RESPIRATORIOS,MEDICAMENTOS,capsula,30,250mg 300mg 45mg,respi,,excel
2258,HIDROXIZINA 25MG 25TAB,ATARAX,129.0,ANTIHISTAMINICOS,MEDICAMENTOS,tableta,25,25mg,hidroxicina,,excel
2260,METRONIDAZOL/CENTE/NITR 12 OVU,CENTRASSOL,153.0,ANTIBIOTICOS,MEDICAMENTOS,ovulo,12,15mg 300mg 6mg,metronidazol + cente,,excel
2261,NAPROXENO/LIDOCA 10G/2G GEL TOPICO 35GR,ANALGEN,43.0,ANALGESICOS,MEDICAMENTOS,gel,,10000mg 2000mg 35000mg,naproxeno + lidoca,,excel
2270,HIDROCORTISONA 0.1G/100G 30GR,COLLICORT,99.0,ENFERMEDADES DE LA PIEL,MEDICAMENTOS,crema,,100000mg 100mg 30000mg,hidrocortisona,,excel
2271,OLANZAPINA 5MG 14TAB,ACUDOPIK,75.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,14,5mg,olanzapina,,excel
2272,LEVOCARNITINA 1GR/5ML 5AMP,CARDISPAN,137.0,PESO Y METABOLISMO,MEDICAMENTOS,solucion,5,1000mg 5ml,levocarnitina,,excel
2273,JERINGA P/INSULINA 0.5ML 31X8 10PZAS,,51.01,CURACION Y MEDICION,MATERIAL DE CURACION,,10,0.5ml,,,excel
2275,ETORICOXIB 120MG 7COMP MERCK,ARCOXIA,439.0,ANALGESICOS,MEDICAMENTOS,tableta,7,120mg,etoricoxib,,excel
2276,MAGALDRATO/DIMET 80MG/10MG 10SOB,GALAVER,56.0,ESTOMACALES (GASTRO),MEDICAMENTOS,gel,10,10mg 1ml 80mg,magaldrato + dimet,,excel
