sim_sku,descripcion,marca,precio,linea,jerarquia,forma,cantidad,concentraciones,ingredientes,link,fuente
498,DICLOFENACO 75 MG / VITAMINAS B12 5 MG / B6 100 MG / B1 100 MG SOLUCION INYECTABLE 6 AMPOLLETAS,,64.0,Antiinflamatorio,Medicamentos,solucion,6,100mg 5mg 75mg,diclofenaco,https://www.farmaciasdesimilares.com/diclofenaco_b1_b6_b12_6amp_3jer/p,vtex
47,BEZAFIBRATO 200 MG 30 TABLETAS,,59.0,Hipolipemiante,Medicamentos,tableta,30,200mg,bezafibrato,https://www.farmaciasdesimilares.com/bezafibrato_200mg_30tab/p,vtex
459,PARACETAMOL 750MG 10 TABLETAS,,18.0,Analgésicos,Analgesia,tableta,10,750mg,paracetamol,https://www.farmaciasdesimilares.com/paracetamol_750mg_10tab/p,vtex
407,METAMIZOL / BUTILHIOSCINA  250/10MG 10 GRAGEAS,,36.0,Analgésicos,Medicamentos,tableta,10,10mg,metamizol + butilhioscina,https://www.farmaciasdesimilares.com/metamizol_butil_250_10mg_10grag/p,vtex
3384,ESOMEPRAZOL 40 MG 14 CAPSULAS LIBERACION RETARDADA,,129.0,Funcionamiento gastrointestinal,Medicamentos,capsula,14,40mg,esomeprazol,https://www.farmaciasdesimilares.com/esomeprazol_40mg_14cap_lr/p,vtex
3350,TADALAFIL 20 MG 4 TABLETAS,,169.0,Disfunción eréctil,Medicamentos,tableta,4,20mg,tadalafil,https://www.farmaciasdesimilares.com/alfa_tadalafil_20mg_4tab/p,vtex
3337,MELATONINA 3 MG 60 TABLETAS ORALES,,94.0,Medicamentos éticos,Medicamentos,tableta,60,3mg,melatonina,https://www.farmaciasdesimilares.com/melatonina_3mg_60tab_oral/p,vtex
3316,ACIDO ASCORBICO  500MG 30 CAPSULAS,,76.0,Sistema inmune,Aparato respiratorio,capsula,30,500mg,,https://www.farmaciasdesimilares.com/ac_ascorbico_500mg_30cap/p,vtex
3315,NEBIVOLOL 5 MG 14 TABLETAS,,239.0,Antihipertensivo,Medicamentos,tableta,14,5mg,nebivolol,https://www.farmaciasdesimilares.com/nebivolol_5mg_14tab/p,vtex
3267,VITAMINA D3 (COLECALCIFEROL) 4000UI 30 TABLETAS MASTICABLES,,149.0,Sistema inmune,Aparato respiratorio,tableta,30,4000ui,,https://www.farmaciasdesimilares.com/vit_d3_4000ui_30tab_dispersables/p,vtex
3200,DROSPIRENONA / ETINILESTRADIOL 3/0.02MG 28 TABLETAS,,309.0,Anticonceptivo,Medicamentos,tableta,28,0.02mg,drospirenona + etinilestradiol,https://www.farmaciasdesimilares.com/drospirenona_etinilestradiol_3_0_02mg/p,vtex
3199,METFORMINA 850 MG 30 TABLETAS LIBERACION PROLONGADA,,69.0,Diabetes,Medicamentos,tableta,30,850mg,metformina,https://www.farmaciasdesimilares.com/metformina_850mg_30tab_lp/p,vtex
3198,METFORMINA 500 MG 60 TABLETAS LIBERACION PROLONGADA,,129.0,Diabetes,Medicamentos,tableta,60,500mg,metformina,https://www.farmaciasdesimilares.com/metformina_500mg_60tab_lp/p,vtex
318,FLUOCINOLONA / METRONIDAZOL / NISTATINA 10 OVULOS,,53.0,Antimicótico,Medicamentos,ovulo,10,,fluocinolona + metronidazol + nistatina,https://www.farmaciasdesimilares.com/fluocinolona_metron_nistat_10_ovu/p,vtex
3153,SAL DE UVAS PICOT BICARBONATO DE SODIO / ACIDO TARTARICO / ACIDO CITRICOPOLVO EFERVESCENTE 12 SOBRES,,58.0,Gastritis,Funcionamiento gastrointestinal,sobre,12,,,https://www.farmaciasdesimilares.com/sal_de_uvas_picot_10_2_sob_polvo_efer/p,vtex
3043,TIRAS REACTIVAS GMATE 50 PIEZAS,,276.0,Tiras reactivas,Diabetes,,50,,tiras,https://www.farmaciasdesimilares.com/tiras_reactivas_gmate_50_pzas/p,vtex
2974,MEMANTINA 10 MG 28 TABLETAS,,169.0,Medicamentos éticos,Medicamentos,tableta,28,10mg,memantina,https://www.farmaciasdesimilares.com/memantina_10mg_28tab/p,vtex
2965,ELECTROLITOS ORALES FRESA / KIWI 500 ML  1 PIEZA,,25.5,Líquido,Rehidratantes,,1,500ml,electrolitos,https://www.farmaciasdesimilares.com/electrolito_oral_fre_kiwi_500ml/p,vtex
2919,MODAFINILO 200 MG 7 TABLETAS,,199.0,Medicamentos éticos,Medicamentos,tableta,7,200mg,modafinilo,https://www.farmaciasdesimilares.com/modafinilo_200mg_7tab/p,vtex
2888,ETORICOXIB 90 MG 28 COMPRIMIDOS,,199.0,Antiinflamatorio,Medicamentos,tableta,28,90mg,etoricoxib,https://www.farmaciasdesimilares.com/etoricoxib_90mg_28comp/p,vtex
275,SIMI BROX EUCALIPTO / GORDOLOBO / MIRRA  240 ML JARABE 1 PIEZA,,79.0,Gripa y tos,Aparato respiratorio,jarabe,1,240ml,gordolobo + mirra,https://www.farmaciasdesimilares.com/simi_brox_fco_240ml_eucal_gord_mirra/p,vtex
2706,DEXKETOPROFENO 25 MG 10 TABLETAS,,127.0,Analgésicos,Medicamentos,tableta,10,25mg,dexketoprofeno,https://www.farmaciasdesimilares.com/dexketoprofeno_25mg_10tab/p,vtex
268,ALOPURINOL 300 MG 20 TABLETAS,,33.0,Medicamentos éticos,Medicamentos,tableta,20,300mg,alopurinol,https://www.farmaciasdesimilares.com/alopurinol_300mg_20tab/p,vtex
2664,EZETIMIBA / SIMVASTATINA 10/20MG 14 COMPRIMIDOS,,169.0,Hipolipemiante,Medicamentos,tableta,14,20mg,ezetimiba + simvastatina,https://www.farmaciasdesimilares.com/ezetimiba_simvas_10_20mg_14comp/p,vtex
2663,TELMISARTAN / HIDROCLOROTIAZIDA 80 /12.5 MG 14 TABLETAS,,133.0,Antihipertensivo,Medicamentos,tableta,14,12.5mg,telmisartan + hidroclorotiazida,https://www.farmaciasdesimilares.com/telmisartan_hidro_14tab/p,vtex
2648,DEXPANTENOL 5/100GR CREMA 30GR SIMIBABY,,34.0,Cuidado del bebé,Bebés,crema,,100000mg 30000mg,dexpantenol,https://www.farmaciasdesimilares.com/simibaby_dexpantenol_5_100gr_crema_30gr_simibaby/p,vtex
2616,HIALURONATO DE SODIO 4MG/ML SOLUCION OFTALMICA 1 PIEZA,,199.0,Oftalmológico,Medicamentos,solucion,1,4mg,hialuronato,https://www.farmaciasdesimilares.com/hialuronato_4mg_ml_sol_oft_10ml/p,vtex
2593,QUETIAPINA 25 MG 30 TABLETAS,,269.0,Enfermedades mentales,Medicamentos,tableta,30,25mg,quetiapina,https://www.farmaciasdesimilares.com/quetiapina_25mg_30tab/p,vtex
2537,MACROGOL 3350 17 GR POLVO 7 SOBRES,,159.0,Funcionamiento gastrointestinal,Medicamentos,polvo,7,17000mg,macrogol,https://www.farmaciasdesimilares.com/macrogol_3350_7_sobres_17gr/p,vtex
2500,LOXCELL QUINFAMIDA / ALBENDAZOL 300/400MG 1 TABLETA,,94.0,Antiparasitario,Funcionamiento gastrointestinal,tableta,1,400mg,loxcell + albendazol,https://www.farmaciasdesimilares.com/loxcell_quinf_albend_300_400mg_1tab/p,vtex
2305,PROTEINA LOW CARB VAINILLA 450 GR X GEAR,,314.0,Proteínas,Deportistas,,,450000mg,proteina,https://www.farmaciasdesimilares.com/prot_low_carb_vainilla_450gr_x_gear/p,vtex
2304,PROTEINA ZERO CARBOHIDRATOS CHOCO- CAPUCHINO 450GR X GEAR,,399.01,Proteínas,Deportistas,,,450000mg,proteina,https://www.farmaciasdesimilares.com/prot_zero_carb_choco_capuch_450gr_x_gear/p,vtex
2298,AGUA DE MAR ISOTONICA (EQUIVALENTE 0.9% CLORURO DE SODIO) 100 MLL 1 PIEZA,,129.0,Aparato respiratorio,Aparato respiratorio,,1,,,https://www.farmaciasdesimilares.com/agua_de_mar_isoton_spray_100ml/p,vtex
2229,DULOXETINA 60MG 14 CAPSULAS O TABLETAS LIBERACION RETARDADA,,137.0,Enfermedades mentales,Medicamentos,capsula,14,60mg,duloxetina,https://www.farmaciasdesimilares.com/duloxetina_60mg_14cap_lr_o_tab_lr/p,vtex
2228,DULOXETINA 30 MG 7 CAPSULAS LIBERACION RETARDADA,,74.0,Enfermedades mentales,Medicamentos,capsula,7,30mg,duloxetina,https://www.farmaciasdesimilares.com/duloxetina_30mg_7cap_lr/p,vtex
2179,IBUPROFENO / CAFEINA 400/100 MG 10 CAPSULAS,,41.0,Analgésicos,Medicamentos,capsula,10,100mg,ibuprofeno + cafeina,https://www.farmaciasdesimilares.com/ibuprofeno_caf_400_100mg_10cap/p,vtex
2159,RHODIOLA ROSEA / VITAMINAS B1/ B2 / B6 / B12 / ACIDO FOLICO 30 CAPSULAS,,154.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,30,,rhodiola,https://www.farmaciasdesimilares.com/rhodiola_rosea_vitaminas_30cap/p,vtex
2122,HIDROCLOROTIAZIDA 25 MG 20 TABLETAS,,24.0,Antihipertensivo,Medicamentos,tableta,20,25mg,hidroclorotiazida,https://www.farmaciasdesimilares.com/hidroclorotiazida_25mg_20tab/p,vtex
2090,HIDROXICLOROQUINA 200 MG 20 TABLETAS,,264.0,Antiparasitario,Medicamentos,tableta,20,200mg,hidroxicloroquina,https://www.farmaciasdesimilares.com/hidroxicloroquina_200mg_20tab/p,vtex
2031,LEVOCETIRIZINA 5MG 10TABLETAS,,99.0,Antialérgico,Medicamentos,,10,5mg,levocetirizina,https://www.farmaciasdesimilares.com/levocetirizina_5mg_10tab/p,vtex
1975,LACTOBACILOS FORTE SIMIBACILOS 100 CAPSULAS,,158.0,Lactobacilos,Funcionamiento gastrointestinal,capsula,100,,lactobacilos,https://www.farmaciasdesimilares.com/lactob_forte_100cap_simibacilos/p,vtex
1963,OMEPRAZOL 20 MG 14 CAPSULAS,,59.0,Gastritis,Funcionamiento gastrointestinal,capsula,14,20mg,omeprazol,https://www.farmaciasdesimilares.com/omeprazol_20mg_14cap/p,vtex
1933,TELMISARTAN 80 MG 14 TABLETAS,,104.0,Antihipertensivo,Medicamentos,tableta,14,80mg,telmisartan,https://www.farmaciasdesimilares.com/telmisartan_80mg_14tab/p,vtex
19,AMBROXOL / DEXTROMETORFANO 225/225MG ADULTO JARABE 1 PIEZA,,36.0,Gripa y tos,Aparato respiratorio,jarabe,1,225mg,ambroxol + dextrometorfano,https://www.farmaciasdesimilares.com/ambroxol_dext_225_225mg_ad_jbe/p,vtex
1882,HIDROXIZINA 10 MG 30 TABLETAS,,64.0,Medicamentos éticos,Medicamentos,tableta,30,10mg,hidroxizina,https://www.farmaciasdesimilares.com/hidroxizina_10mg_30tab/p,vtex
1846,ATORVASTATINA 40 MG 10 TABLETAS,,116.0,Hipolipemiante,Medicamentos,tableta,10,40mg,atorvastatina,https://www.farmaciasdesimilares.com/atorvastatina_40mg_10tab/p,vtex
1806,TRIMEBUTINA 200 MG 40 TABLETAS,,84.0,Funcionamiento gastrointestinal,Medicamentos,tableta,40,200mg,trimebutina,https://www.farmaciasdesimilares.com/trimebutina_200mg_40tab/p,vtex
1798,ESPIRONOLACTONA 25 MG 30 TABLETAS,,66.0,Antihipertensivo,Medicamentos,tableta,30,25mg,espironolactona,https://www.farmaciasdesimilares.com/espironolactona_25mg_30tab/p,vtex
1797,MAGALDRATO/DIMETICONA 8G/1G/100ML 250ML,,88.0,Gastritis,Funcionamiento gastrointestinal,,,1000mg 100ml 250ml 8000mg,magaldrato + dimeticona,https://www.farmaciasdesimilares.com/malgadrato_dimet_8g_1g_100ml_250ml/p,vtex
1595,CLOTRIMAZOL DUAL (CREMA VAGINAL 10 GR/ 3 OVULOS),,59.0,Antimicótico,Medicamentos,crema,3,10000mg,clotrimazol,https://www.farmaciasdesimilares.com/clotrimazol_dual_crem_vag_10gr_3_ovu/p,vtex
157,OXIDO DE ZINC 25GR/100GR PASTA 1 PIEZA,,19.0,Dermatológico,Medicamentos,unguento,1,100000mg 25000mg,oxido,https://www.farmaciasdesimilares.com/simibaby_oxido_de_zinc_25gr_100gr_30gr/p,vtex
152,NAPROXENO SODICO/PARACETAMOL 275MG/300MG 10TABLETAS,,34.0,Analgésicos,Analgesia,,10,275mg 300mg,naproxeno + paracetamol,https://www.farmaciasdesimilares.com/naproxeno_sod_parac_275mg_300mg_10tab/p,vtex
148,NAPROXENO SODICO 550 MG 12 TABLETAS,,39.0,Analgésicos,Analgesia,tableta,12,550mg,naproxeno,https://www.farmaciasdesimilares.com/naproxeno_sod_550mg_12tab/p,vtex
1432,LEVOTIROXINA SODICA 100MCG 100 TABLETAS,,109.0,Medicamentos éticos,Medicamentos,tableta,100,100mcg,levotiroxina,https://www.farmaciasdesimilares.com/levotiroxina_sod_100mcg_100tab/p,vtex
1413,INDOMETACINA / BETAMETASONA / METOCARBAMOL 20 CAPSULAS,,83.0,Analgésicos,Medicamentos,capsula,20,,indometacina + betametasona + metocarbamol,https://www.farmaciasdesimilares.com/indometacina_betame_meto_20cap/p,vtex
1411,LEVONORGESTREL  1.5 MG 1 TABLETA,,65.0,Anticonceptivo,Medicamentos,tableta,1,1.5mg,levonorgestrel,https://www.farmaciasdesimilares.com/levonorgestrel_1_5mg_1tab/p,vtex
137,METOCLOPRAMIDA 10 MG 20 TABLETAS,,13.0,Funcionamiento gastrointestinal,Medicamentos,tableta,20,10mg,metoclopramida,https://www.farmaciasdesimilares.com/metoclopramida_10mg_20tab/p,vtex
133,METAMIZOL 500MG 10 COMPRIMIDOS,,11.0,Analgésicos,Medicamentos,tableta,10,500mg,metamizol,https://www.farmaciasdesimilares.com/metamizol_500mg_10comp/p,vtex
124,KETOCONAZOL SHAMPOO SUSPENSION 120 ML 1 PIEZA,,66.0,Dermatológico,Cuidado de la piel y belleza,suspension,1,120ml,ketoconazol,https://www.farmaciasdesimilares.com/ketoconazol_shampoo_120ml/p,vtex
1187,LORATADINA / BETAMETASONA  5 /.25 MG 10 TABLETAS,,42.0,Antialérgico,Medicamentos,tableta,10,25mg,loratadina + betametasona,https://www.farmaciasdesimilares.com/loratadina_betametasona_10tab/p,vtex
110,FUROSEMIDA 40 MG 20 TABLETAS,,13.0,Antihipertensivo,Medicamentos,tableta,20,40mg,furosemida,https://www.farmaciasdesimilares.com/furosemida_40mg_20tab/p,vtex
10,TRETINOINA (AC RETINOICO) .05 MG CREMA 30 GR 1 PIEZA,,51.0,Dermatológico,Medicamentos,crema,1,30000mg 5mg,tretinoina,https://www.farmaciasdesimilares.com/tretinoina_ac_retinoico_crema_30gr/p,vtex
8,ACIDO FOLICO 5 MG 20 TABLETAS,,15.0,Antianémico,Medicamentos,tableta,20,5mg,,https://www.farmaciasdesimilares.com/ac_folico_5mg_20tab/p,vtex
3348,PROTEINA XGEAR WHEY EN POLVO SABOR CHOCOLATE 450 GR 1 PIEZA,,439.0,Proteínas,Deportistas,polvo,1,450000mg,proteina,https://www.farmaciasdesimilares.com/xgear_prot_xgear_whey_protein_chocolate_450gr/p,vtex
3030,CLORURO DE SODIO 0.9% SOLUCION INYECTABLE 250 ML 1 PIEZA,,22.0,Material de curación,"Higiene, curación y diagnóstico",solucion,1,250ml,cloruro,https://www.farmaciasdesimilares.com/cloruro_de_sodio_0_9_sol_inyec_250ml/p,vtex
2731,ACETILCISTEINA 600 MG 20 TABLETAS EFERVESCENTES,,164.0,Aparato respiratorio,Aparato respiratorio,tableta,20,600mg,acetilcisteina,https://www.farmaciasdesimilares.com/acetilcisteina_600mg_20tab_efer/p,vtex
2221,BLOQUEADOR FACIAL/CORPORAL FPS50+ 60GR ETERNAL,,79.0,Protector solar,Cuidado de la piel y belleza,,,60000mg,,https://www.farmaciasdesimilares.com/eternal_secret_bloqueador_50_60gr_facial_y_corp/p,vtex
2076,ESENCIAS NATURALES CON ACEITES DE MELISAS / LAVANDA / MANDARINA / PASIFLORA SPRAY 120 ML 1 PIEZA,,119.0,Relajante,Suplementos y multivitamínicos,spray,1,120ml,esencias + aceites + lavanda + mandarina + pasiflora,https://www.farmaciasdesimilares.com/esencias_naturales_spray_120ml/p,vtex
1974,LACTOBACILOS FORTE SIMIBACILOS 30 CAPSULAS,,52.0,Lactobacilos,Funcionamiento gastrointestinal,capsula,30,,lactobacilos,https://www.farmaciasdesimilares.com/lactob_forte_30cap_simibacilos/p,vtex
188,VITAMINA E 400 MG 90 CAPSULAS,,99.0,Belleza,Suplementos y multivitamínicos,capsula,90,400mg,,https://www.farmaciasdesimilares.com/vitamina_e_400mg_90cap/p,vtex
4398,CARBONATO DE CALCIO 750MG 24 TABLETAS TUMS,,44.0,Gastritis,Funcionamiento gastrointestinal,tableta,24,750mg,carbonato,https://www.farmaciasdesimilares.com/carbonato_d_calcio_750mg_24tab_tums/p,vtex
4397,PARCHE ADHESIVO (6X8) 5 PIEZAS CURAMED,,24.0,Material de curación,"Higiene, curación y diagnóstico",parche,5,,,https://www.farmaciasdesimilares.com/parche_adhesivo_6x8_5pzas_curamed/p,vtex
4359,PROBIOTICOS/PREBIOTICOS/ARANDANO/JAMAICA 30 CAPSULAS,,329.0,Lactobacilos,Funcionamiento gastrointestinal,capsula,30,,probioticos + prebioticos + arandano + jamaica,https://www.farmaciasdesimilares.com/probioticos-pre-arand-jamaica_30cap/p,vtex
4308,NAD/RESVERATROL/COENZIMA Q10 30 CAPSULAS,,219.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,30,,resveratrol + coenzima,https://www.farmaciasdesimilares.com/nad_nicotinamida-resveratrol_30cap/p,vtex
4307,GEL CICATRIZANTE PIRFENIDONA/DISULFURO MODIFICADO 3.5GR KITOSCELL Q,,99.0,Dermatológico,Cuidado de la piel y belleza,gel,,3500mg,cicatrizante + disulfuro,https://www.farmaciasdesimilares.com/gel_cicatri_pirfe-disul_3-5gr_kitocell_q/p,vtex
4302,DICLOFENACO 15MG PARCHE 5 PIEZAS VOLTAREN,,159.0,Antiinflamatorios,Analgesia,parche,5,15mg,diclofenaco,https://www.farmaciasdesimilares.com/diclofenaco_parche_15mg_5pzas_voltaren/p,vtex
4264,GOMITAS MULTIVITAMINICOS MUJER 60 PIEZAS MULTIGOMI,,189.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_multi_mujer_60pzas_multigomi/p,vtex
4191,JERINGA PARA INSULINA 0.3ML 31X610 PIEZAS ULTRA FINE,,52.0,Material de curación,"Higiene, curación y diagnóstico",,,0.3ml,,https://www.farmaciasdesimilares.com/jeringa_p_insu_0-3ml_31x610pzas_ultra_f/p,vtex
4190,JERINGA PARA INSULINA 0.5ML 31X6 10 PIEZAS ULTRA FINE,,52.0,Material de curación,"Higiene, curación y diagnóstico",,10,0.5ml,,https://www.farmaciasdesimilares.com/jeringa_p_insu_0-5ml_31x6_10pza_ultra_f/p,vtex
3031,ACIDO ACETILSALICILICO/BICARBONATO DE SODIO/ACIDO CITRICO 10 TABLETAS ALKA SELTZER,,39.0,Gastritis,Funcionamiento gastrointestinal,tableta,10,,bicarbonato,https://www.farmaciasdesimilares.com/ac_acetil_bicarbo_a_citrico_10tab_alka/p,vtex
4093,SEMAGLUTIDA 3MG 10 TABLETAS,,877.0,Diabetes,Medicamentos,tableta,10,3mg,semaglutida,https://www.farmaciasdesimilares.com/semaglutida_3mg_10_tab/p,vtex
4105,RACECADOTRILO 100MG 9 CAPSULAS HIDRASEC,,280.0,Antidiarreico,Medicamentos,capsula,9,100mg,racecadotrilo,https://www.farmaciasdesimilares.com/racecadotrilo_100mg_9_cap_hidrasec/p,vtex
4085,EMPAGLIFLOZINA 25MG 10 TABLETAS,,429.0,Diabetes,Medicamentos,tableta,10,25mg,empagliflozina,https://www.farmaciasdesimilares.com/empagliflozina_25mg_10tab/p,vtex
4074,GOMITAS VITAMINA C/ZINC/VITAMINA D 60 PIEZAS MULTIGOMI,,149.0,Sistema inmune,Aparato respiratorio,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_vitc_zinc_vit_d_60pzas_multigomi/p,vtex
4069,ENZIMAS DIGESTIVAS 60 TABLETAS,,199.0,Funcionamiento gastrointestinal,Funcionamiento gastrointestinal,tableta,60,,enzimas,https://www.farmaciasdesimilares.com/enzimas_digestivas_60tab/p,vtex
4068,ELECTROLITO ORAL JAMAICA 500ML,,25.5,Líquido,Rehidratantes,,,500ml,electrolito,https://www.farmaciasdesimilares.com/electrolito_oral_jamaica_500ml/p,vtex
4033,ATOMOXETINA 40MG 14CAPSULAS ULTRA,,159.0,Enfermedades mentales,Medicamentos,,14,40mg,atomoxetina,https://www.farmaciasdesimilares.com/atomoxetina_40mg_14cap_ultra/p,vtex
4015,GOMITAS CITRATO MAGNESIO 60PIEZAS MULTIGOMI,,189.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_citrato_magnesio_60pza_multigomi/p,vtex
4013,BLOQUEADOR BRUMA AEROSOL FPS50+ 75ML ETERNAL,,189.0,Protector solar,Cuidado de la piel y belleza,spray,,75ml,bruma,https://www.farmaciasdesimilares.com/bloqueador_aer_fps50_75ml_eternal_bruma/p,vtex
4010,VITAMINA D3+VITAMINA K2 30 CAPSULAS,,95.0,Huesos y articulaciones,Analgesia,capsula,30,,,https://www.farmaciasdesimilares.com/vitamina_d3_vit_k2_30cap/p,vtex
3965,SINUBERASE PROBIOTICOS BACILLUS COAGULANS 1 MILLON UFC 48 COMPRIMIDOS,,199.0,Lactobacilos,Funcionamiento gastrointestinal,tableta,48,,sinuberase,https://www.farmaciasdesimilares.com/esporas_bac_coagul_1mufc_48com_sinubera/p,vtex
3952,PREGABALINA 50MG 28 CAPSULAS PFIZER,,159.0,Medicamentos éticos,Medicamentos,capsula,28,50mg,pregabalina,https://www.farmaciasdesimilares.com/pregabalina_50mg_28_cap_pfizer/p,vtex
3948,CALCIO / VITAMINA D3 600MG/400UI 30 TABLETAS,,79.0,Huesos y articulaciones,Analgesia,tableta,30,400ui 600mg,calcio,https://www.farmaciasdesimilares.com/calcio_vit_d3_600mg_400ui_30_tab/p,vtex
3831,SITAGLIPTINA 100MG 14 COMPRIMIDOS,,249.0,Diabetes,Medicamentos,tableta,14,100mg,sitagliptina,https://www.farmaciasdesimilares.com/sitagliptina_100_mg_14tab/p,vtex
3830,RIVAROXABAN 20 MG  28 TABLETAS,,499.0,Medicamentos éticos,Medicamentos,tableta,28,20mg,rivaroxaban,https://www.farmaciasdesimilares.com/rivaroxaban_20_mg_28tab/p,vtex
3932,GOMITAS L TEANINA / MAGNESIO / 5HTP 60 PIEZAS MULTIGOMI,,189.0,Relajante,Suplementos y multivitamínicos,,60,,gomitas + magnesio,https://www.farmaciasdesimilares.com/gomitas_relajacion_60_pzas_multigomi/p,vtex
3908,MESALAZINA 500MG 30 COMPRIMIDOS LIBERACION RETARDADA,,245.0,Antiinflamatorio,Medicamentos,tableta,30,500mg,mesalazina,https://www.farmaciasdesimilares.com/mesalazina_500mg_30com_lp/p,vtex
3850,CALCIO / VITAMINA D3 / MAGNESIO / CALTRATE 600+M 30 TABLETAS,,153.0,Huesos y articulaciones,Analgesia,tableta,30,,calcio,https://www.farmaciasdesimilares.com/calcio_vitd3_mag_30tab_caltrate_600_m/p,vtex
3826,ESOMEPRAZOL 40 MG 14 TABLETAS,,199.0,Funcionamiento gastrointestinal,Medicamentos,tableta,14,40mg,esomeprazol,https://www.farmaciasdesimilares.com/esomeprazol_40mg_14tab/p,vtex
3793,CARAMELO SIMILYPTUS ZERO AZUCAR 10 PIEZAS,,31.0,Gripa y tos,Aparato respiratorio,pastilla,10,,caramelo,https://www.farmaciasdesimilares.com/caramelo_similyptus_zero_a_10_pzas/p,vtex
3758,GOMITAS CBD FRUTOS ROJOS 30 GOMITAS,,319.0,Relajante,Suplementos y multivitamínicos,,,,gomitas,https://www.farmaciasdesimilares.com/gomitas_cbd_30pzas_frutos_rojos/p,vtex
3755,CLONIXINATO DE LISINA  / CICLOBENZAPRINA 125MG/5MG 20 TABLETAS,,249.0,Analgésicos,Medicamentos,tableta,20,125mg 5mg,clonixinato + ciclobenzaprina,https://www.farmaciasdesimilares.com/clonix_lisinaciclo_125mg5mg_20tab/p,vtex
3750,DEXTROMETORFANO / PARACETAMOL / CLORFENAMINA / FENILEFRINA 12 CAPSULAS SIMI 1-2-3,,49.0,Antigripal,Aparato respiratorio,capsula,12,,dextrometorfano + paracetamol + clorfenamina + fenilefrina,https://www.farmaciasdesimilares.com/dextrometoparaclorfen_12cap/p,vtex
3450,SUERO FACIAL NIACINAMIDA + ZINC ETERNAL SECRET 30 ML 1 PIEZA,,239.01,Belleza,Cuidado de la piel y belleza,,1,30ml,suero,https://www.farmaciasdesimilares.com/eternal_secret_suero_niacinamida__zinc/p,vtex
3449,SUERO FACIAL CON VITAMINA C AL 10% ETERNAL SECRET 30 ML 1 PIEZA,,239.01,Belleza,Cuidado de la piel y belleza,,1,30ml,suero,https://www.farmaciasdesimilares.com/eternal_secret_serum_con_vitamina_c_al_10/p,vtex
3378,SUERO ACIDO HIALURONICO ETERNAL SECRET 30 ML 1 PIEZA,,249.01,Belleza,Cuidado de la piel y belleza,,1,30ml,suero,https://www.farmaciasdesimilares.com/eternal_secret_booster_revitalizante_con_acido_hialuronico/p,vtex
2520,TOALLA SANITARIA NOCTURNA FLUJO ABUNDANTE CON ALAS 5 PIEZAS,,16.5,Higiene,"Higiene, curación y diagnóstico",,5,,toalla,https://www.farmaciasdesimilares.com/toalla-femenina-kotex-nocturna-con-alas-flujo-super-abundante-5pzs/p,vtex
3747,MAGNESIO / 5HTP / VITAMINA B6 208MG/100MG/6.8MG 60 CAPSULAS,,239.01,Relajante,Suplementos y multivitamínicos,capsula,60,100mg 208mg 6.8mg,magnesio,https://www.farmaciasdesimilares.com/magnesio5htpvit_b6_208mg100mg68mg/p,vtex
3722,MEMANTINA 20MG 28TABLETAS,,299.0,Medicamentos éticos,Medicamentos,,28,20mg,memantina,https://www.farmaciasdesimilares.com/memantina_20mg_28tab/p,vtex
3712,PROGESTERONA  100 MG ORAL / VAGINAL 15 CAPSULAS,,344.0,Medicamentos éticos,Medicamentos,capsula,15,100mg,progesterona,https://www.farmaciasdesimilares.com/progesterona_100mg_oral_vag/p,vtex
3708,ROSUVASTATINA / EZETIMIBA 20MG/10MG 10 TABLETAS,,319.0,Hipolipemiante,Medicamentos,tableta,10,10mg 20mg,rosuvastatina + ezetimiba,https://www.farmaciasdesimilares.com/rosuvastat_ezetimiba_20mg_10mg_10tab/p,vtex
668,SUMATRIPTAN 100 MG 2 COMPRIMIDOS,,136.0,Medicamentos éticos,Medicamentos,tableta,2,100mg,sumatriptan,https://www.farmaciasdesimilares.com/sumatriptan_100mg_2comp/p,vtex
667,SUMATRIPTAN 50 MG 2 COMPRIMIDOS,,79.0,Medicamentos éticos,Medicamentos,tableta,2,50mg,sumatriptan,https://www.farmaciasdesimilares.com/sumatriptan_50mg_2comp/p,vtex
